Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeBlockBreakStage,Magic Number,The method contains a magic number: 255,1225,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeRecipeDisplay,Missing default,The following switch statement is missing a default case: switch (display.getType()) {,1381,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSlotDisplay,Complex Method,Cyclomatic complexity of the method is 9,1429,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSlotDisplay,Long Statement,The length of the statement "display=new SmithingTrimDemoSlotDisplay(MinecraftTypes.readSlotDisplay(buf)`MinecraftTypes.readSlotDisplay(buf)`MinecraftTypes.readHolder(buf`ItemTypes::readTrimPattern));" is 171.,1429,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSlotDisplay,Long Statement,The length of the statement "case WITH_REMAINDER ->yield display=new WithRemainderSlotDisplay(MinecraftTypes.readSlotDisplay(buf)`MinecraftTypes.readSlotDisplay(buf));" is 138.,1429,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSlotDisplay,Long Statement,The length of the statement "case COMPOSITE ->yield MinecraftTypes.writeList(buf`((CompositeSlotDisplay)display).contents()`MinecraftTypes::writeSlotDisplay);" is 129.,1449,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSlotDisplay,Missing default,The following switch statement is missing a default case: switch (display.getType()) {,1449,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscription,Complex Method,Cyclomatic complexity of the method is 18,1498,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscription,Long Statement,The length of the statement "info=new DebugBrainDump(name`profession`xp`health`maxHealth`inventory`wantsGolem`angerLevel`activities`behaviors`memories`gossips`pois`potentialPois);" is 150.,1498,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscription,Long Statement,The length of the statement "case POIS ->yield info=new DebugPoiInfo(MinecraftTypes.readPosition(buf)`MinecraftTypes.readVarInt(buf)`MinecraftTypes.readVarInt(buf));" is 136.,1498,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscription,Magic Number,The method contains a magic number: 255,1498,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Complex Method,Cyclomatic complexity of the method is 19,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Long Method,The method has 102 lines of code.,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Long Statement,The length of the statement "case ENTITY_BLOCK_INTERSECTIONS ->yield MinecraftTypes.writeVarInt(buf`((DebugEntityBlockIntersection)debugInfo).ordinal());" is 124.,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Long Statement,The length of the statement "case REDSTONE_WIRE_ORIENTATIONS ->yield MinecraftTypes.writeVarInt(buf`((DebugOrientationInfo)debugInfo).orientationId());" is 122.,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Long Statement,The length of the statement "case GAME_EVENT_LISTENERS ->yield MinecraftTypes.writeVarInt(buf`((DebugGameEventListenerInfo)debugInfo).listenerRadius());" is 123.,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,Missing default,The following switch statement is missing a default case: switch (debugInfo.getType()) {,1598,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDataPalette,Magic Number,The method contains a magic number: 0xFF,1735,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readFixedBitSet,Magic Number,The method contains a magic number: 8,1820,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeFixedBitSet,Magic Number,The method contains a magic number: 8,1826,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeResolvableProfile,Long Statement,The length of the statement "MinecraftTypes.writeNullable(buf`profile.getModel()`(out`model) -> out.writeBoolean(model == GameProfile.TextureModel.SLIM));" is 125.,1877,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSoundEvent,Magic Number,The method contains a magic number: 16.0F,1925,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftTypes.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertToTag,Complex Method,Cyclomatic complexity of the method is 15,61,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertToTag,Long Statement,The length of the statement "throw new IllegalArgumentException("Unhandled json type " + element.getClass().getSimpleName() + " with value "+ element.getAsString());" is 136.,61,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertJsonArray,Complex Method,Cyclomatic complexity of the method is 8,106,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertObjectEntry,Complex Conditional,The conditional expression id != null && id.isJsonPrimitive() && (uuid=parseUUID(id.getAsString())) != null is complex.,155,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertToJson,Complex Method,Cyclomatic complexity of the method is 16,196,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 4,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 32,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 0xFFFFFFFFL,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 2,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 32,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 3,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,Magic Number,The method contains a magic number: 0xFFFFFFFFL,278,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,toIntArray,Magic Number,The method contains a magic number: 32,289,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,toIntArray,Magic Number,The method contains a magic number: 32,289,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,stringValue,Complex Method,Cyclomatic complexity of the method is 11,302,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/NbtComponentSerializer.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,registerClientboundPacket,Long Statement,The length of the statement "this.clientboundPackets.put(nextClientboundId`new PacketDefinition<>(nextClientboundId`packetClass`new MinecraftPacketSerializer<>(factory)));" is 142.,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftPacketRegistry.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,registerServerboundPacket,Long Statement,The length of the statement "this.serverboundPackets.put(nextServerboundId`new PacketDefinition<>(nextServerboundId`packetClass`new MinecraftPacketSerializer<>(factory)));" is 142.,25,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftPacketRegistry.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,build,Long Statement,The length of the statement "for ( Int2ObjectMap.Entry<PacketDefinition<? extends MinecraftPacket>> entry : this.clientboundPackets.int2ObjectEntrySet()) {" is 126.,31,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftPacketRegistry.java
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,build,Long Statement,The length of the statement "for ( Int2ObjectMap.Entry<PacketDefinition<? extends MinecraftPacket>> entry : this.serverboundPackets.int2ObjectEntrySet()) {" is 126.,31,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/codec/MinecraftPacketRegistry.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,Magic Number,The method contains a magic number: 32,55,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,Magic Number,The method contains a magic number: 64,55,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,Magic Number,The method contains a magic number: 3,55,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,Magic Number,The method contains a magic number: 2,55,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,Long Statement,The length of the statement "this(Arrays.copyOf(original.data`original.data.length)`original.bitsPerEntry`original.size`original.maxValue`original.valuesPerLong`original.divideMultiply`original.divideAdd`original.divideShift);" is 197.,83,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,cellIndex,Magic Number,The method contains a magic number: 32,129,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/BitStorage.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,DataPalette,Long Statement,The length of the statement "this(original.palette.copy()`original.storage == null ? null : new BitStorage(original.storage)`original.paletteType`original.globalPaletteBitsPerEntry);" is 153.,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/DataPalette.java
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,ChunkSection,Long Statement,The length of the statement "this(0`DataPalette.createForBlockState(initialBlockState`blockStateRegistrySize)`DataPalette.createForBiome(initialBiome`biomeRegistrySize));" is 141.,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chunk/ChunkSection.java
java,org.geysermc.mcprotocollib.protocol.data.game.chat,MessageSignature,read,Magic Number,The method contains a magic number: 256,15,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/chat/MessageSignature.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,IntComponentType,IntComponentType,Long Parameter List,The method has 5 parameters. ,12,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/IntComponentType.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,BooleanComponentType,BooleanComponentType,Long Parameter List,The method has 5 parameters. ,12,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/BooleanComponentType.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,DataComponentTypes,read,Long Statement,The length of the statement "throw new IllegalArgumentException("Received id " + id + " for DataComponentType when the maximum was "+ VALUES.size()+ "!");" is 125.,181,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/DataComponentTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBlockPredicate,Long Statement,The length of the statement "return new AdventureModePredicate.PropertyMatcher(name`null`MinecraftTypes.readString(input2)`MinecraftTypes.readString(input2));" is 129.,97,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readDataComponentMatchers,Long Statement,The length of the statement "DataComponentMatchers.PredicateType type=new DataComponentMatchers.PredicateType(buf.readBoolean()`MinecraftTypes.readVarInt(buf));" is 131.,139,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readDataComponentMatchers,Magic Number,The method contains a magic number: 64,139,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readDataComponentMatchers,Magic Number,The method contains a magic number: 64,139,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeDataComponentMatchers,Magic Number,The method contains a magic number: 64,156,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeDataComponentMatchers,Magic Number,The method contains a magic number: 64,156,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readEquippable,Long Statement,The length of the statement "return new Equippable(slot`equipSound`model`cameraOverlay`allowedEntities`dispensable`swappable`damageOnHurt`equipOnInteract`canBeSheared`shearingSound);" is 153.,230,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBlocksAttacks,Long Statement,The length of the statement "BlocksAttacks.ItemDamageFunction itemDamage=new BlocksAttacks.ItemDamageFunction(buf.readFloat()`buf.readFloat()`buf.readFloat());" is 130.,259,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBlocksAttacks,Long Statement,The length of the statement "return new BlocksAttacks(blockDelaySeconds`disableCooldownScale`damageReductions`itemDamage`bypassedBy`blockSound`disableSound);" is 128.,259,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readKineticWeapon,Long Statement,The length of the statement "return new KineticWeapon(contactCooldownTicks`delayTicks`dismountConditions`knockbackConditions`damageConditions`forwardMovement`damageMultiplier`sound`hitSound);" is 162.,313,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readItemAttributeModifiers,Long Statement,The length of the statement "ItemAttributeModifiers.EquipmentSlotGroup slot=ItemAttributeModifiers.EquipmentSlotGroup.from(MinecraftTypes.readVarInt(input));" is 128.,366,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readTooltipDisplay,Long Statement,The length of the statement "List<DataComponentType<?>> hiddenComponents=MinecraftTypes.readList(buf`input -> DataComponentTypes.from(MinecraftTypes.readVarInt(input)));" is 140.,404,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeTooltipDisplay,Long Statement,The length of the statement "MinecraftTypes.writeList(buf`tooltipDisplay.hiddenComponents()`(output`entry) -> MinecraftTypes.writeVarInt(output`entry.getId()));" is 131.,410,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readConsumeEffect,Long Statement,The length of the statement "case 0 -> yield new ConsumeEffect.ApplyEffects(MinecraftTypes.readList(buf`ItemTypes::readEffectInstance)`buf.readFloat());" is 123.,489,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readConsumeEffect,Magic Number,The method contains a magic number: 2,489,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readConsumeEffect,Magic Number,The method contains a magic number: 3,489,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readConsumeEffect,Magic Number,The method contains a magic number: 4,489,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeConsumeEffect,Magic Number,The method contains a magic number: 2,500,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeConsumeEffect,Magic Number,The method contains a magic number: 3,500,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeConsumeEffect,Magic Number,The method contains a magic number: 4,500,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readWritableBookContent,Long Statement,The length of the statement "List<Filterable<String>> pages=MinecraftTypes.readList(buf`(input) -> ItemTypes.readFilterable(input`MinecraftTypes::readString));" is 130.,566,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeWritableBookContent,Long Statement,The length of the statement "MinecraftTypes.writeList(buf`content.getPages()`(output`page) -> ItemTypes.writeFilterable(output`page`MinecraftTypes::writeString));" is 133.,571,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readWrittenBookContent,Long Statement,The length of the statement "List<Filterable<Component>> pages=MinecraftTypes.readList(buf`(input) -> ItemTypes.readFilterable(input`MinecraftTypes::readComponent));" is 136.,575,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,writeWrittenBookContent,Long Statement,The length of the statement "MinecraftTypes.writeList(buf`content.getPages()`(output`page) -> ItemTypes.writeFilterable(output`page`MinecraftTypes::writeComponent));" is 136.,585,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBannerPatternLayer,Long Statement,The length of the statement "return new BannerPatternLayer(MinecraftTypes.readHolder(buf`ItemTypes::readBannerPattern)`MinecraftTypes.readVarInt(buf));" is 122.,832,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
java,org.geysermc.mcprotocollib.protocol.data.game.item.component,ItemTypes,readBeehiveOccupant,Long Statement,The length of the statement "return new BeehiveOccupant(ItemTypes.readTypedEntityData(buf`ItemTypes::readEntityType)`MinecraftTypes.readVarInt(buf)`MinecraftTypes.readVarInt(buf));" is 151.,868,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/data/game/item/component/ItemTypes.java
